Matlab Timestamp,Data 1,Data 2
63526.22832,532,832
63526.22832,533,836
63526.22832,532,832
63526.22832,532,832
63526.22832,530,836
63526.22832,530,832
63526.22832,530,832
63526.22832,531,836
63526.22832,531,832
63526.22832,529,832
63526.22832,526,836
63526.22832,521,832
63526.22832,518,832
63526.24101,517,836
63526.24101,517,832
63526.24101,519,832
63526.24101,519,836
63526.24101,520,832
63526.24101,517,832
63526.24101,514,836
63526.24101,513,832
63526.24101,511,832
63526.24101,512,836
63526.24101,513,832
63526.24101,515,836
63526.24101,515,832
63526.24101,512,832
63526.24101,508,836
63526.24101,506,832
63526.25248,503,832
63526.25248,502,836
63526.25248,503,832
63526.25248,504,832
63526.25248,505,836
63526.25248,503,832
63526.25248,501,832
63526.25248,498,836
63526.25248,497,832
63526.25248,496,832
63526.25248,499,836
63526.25248,500,832
63526.25248,500,832
63526.25248,500,836
63526.25248,495,832
63526.25248,491,832
63526.27019,490,836
63526.27019,488,832
63526.27019,489,832
63526.27019,489,836
63526.27019,487,832
63526.27019,486,832
63526.27019,484,836
63526.27019,481,832
63526.27019,478,836
63526.27019,474,832
63526.27019,474,832
63526.27019,475,836
63526.27019,477,832
63526.27019,479,836
63526.27019,476,832
63526.27019,472,832
63526.28137,469,832
63526.28137,465,836
63526.28137,464,832
63526.28137,464,832
63526.28137,462,836
63526.28137,460,832
63526.28137,456,832
63526.28137,453,836
63526.28137,451,832
63526.28137,447,832
63526.28137,446,836
63526.28137,447,832
63526.28137,448,832
63526.28137,449,836
63526.28137,449,832
63526.28137,446,832
63526.29411,443,836
63526.29411,439,832
63526.29411,436,832
63526.29411,436,836
63526.29411,436,832
63526.29411,435,832
63526.29411,432,836
63526.29411,428,832
63526.29411,424,832
63526.29411,420,836
63526.29411,419,832
63526.29411,420,836
63526.29411,419,832
63526.29411,417,832
63526.29411,414,836
63526.29411,409,832
63526.31067,405,832
63526.31067,402,836
63526.31067,400,832
63526.31067,401,832
63526.31067,403,836
63526.31067,403,832
63526.31067,403,832
63526.31067,401,836
63526.31067,398,832
63526.31067,395,832
63526.31067,393,836
63526.31067,391,832
63526.31067,391,832
63526.31067,392,836
63526.31067,391,832
63526.31067,388,832
63526.32211,383,836
63526.32211,378,832
63526.32211,373,832
63526.32211,371,836
63526.32211,372,832
63526.32211,370,832
63526.32211,369,836
63526.32211,367,832
63526.32211,363,832
63526.32211,361,836
63526.32211,358,832
63526.32211,356,836
63526.32211,357,832
63526.32211,357,832
63526.32211,358,836
63526.32211,358,832
63526.33484,356,832
63526.33484,352,836
63526.33484,347,832
63526.33484,342,832
63526.33484,343,836
63526.33484,341,832
63526.33484,340,832
63526.33484,340,836
63526.33484,338,832
63526.33484,337,832
63526.33484,335,836
63526.33484,335,832
63526.33484,336,832
63526.33484,337,836
63526.33484,338,832
63526.33484,339,832
63526.34754,336,836
63526.34754,333,832
63526.34754,328,832
63526.34754,324,836
63526.34754,324,832
63526.34754,325,832
63526.34754,325,836
63526.34754,326,832
63526.34754,324,832
63526.34754,321,836
63526.34754,318,832
63526.34754,315,836
63526.34754,314,832
63526.34754,315,832
63526.34754,316,836
63526.34754,318,832
63526.36407,319,832
63526.36407,317,836
63526.36407,314,832
63526.36407,312,832
63526.36407,311,836
63526.36407,312,832
63526.36407,314,832
63526.36407,315,836
63526.36407,314,832
63526.36407,311,832
63526.36407,308,836
63526.36407,305,832
63526.36407,303,832
63526.36407,302,836
63526.36407,303,832
63526.36407,303,832
63526.37756,304,836
63526.37756,302,832
63526.37756,301,832
63526.37756,297,836
63526.37756,295,832
63526.37756,295,832
63526.37756,297,836
63526.37756,297,832
63526.37756,296,836
63526.37756,295,832
63526.37756,290,832
63526.37756,287,836
63526.37756,287,832
63526.37756,288,832
63526.37756,290,836
63526.37756,291,832
63526.38812,291,832
63526.38812,291,836
63526.38812,288,832
63526.38812,285,832
63526.38812,283,836
63526.38812,281,832
63526.38812,284,832
63526.38812,288,836
63526.38812,290,832
63526.38812,291,832
63526.38812,289,836
63526.38812,287,832
63526.38812,286,832
63526.38812,285,836
63526.38812,285,832
63526.38812,288,832
63526.40111,290,836
63526.40111,291,832
63526.40111,288,832
63526.40111,285,836
63526.40111,282,832
63526.40111,278,832
63526.40111,279,836
63526.40111,282,832
63526.40111,283,836
63526.40111,283,832
63526.40111,283,832
63526.40111,281,836
63526.40111,279,832
63526.40111,281,832
63526.40111,282,836
63526.40111,284,832
63526.41651,286,832
63526.41651,288,836
63526.41651,288,832
63526.41651,285,832
63526.41651,282,836
63526.41651,280,832
63526.41651,278,832
63526.41651,280,836
63526.41651,282,832
63526.41651,280,832
63526.41651,279,836
63526.41651,276,832
63526.41651,273,832
63526.41651,272,836
63526.41651,272,832
63526.41651,274,832
63526.42916,278,836
63526.42916,278,832
63526.42916,280,832
63526.42916,279,836
63526.42916,276,832
63526.42916,275,832
63526.42916,273,836
63526.42916,275,832
63526.42916,277,832
63526.42916,278,836
63526.42916,277,832
63526.42916,276,836
63526.42916,271,832
63526.42916,268,832
63526.42916,268,836
63526.42916,268,832
63526.44187,272,832
63526.44187,275,836
63526.44187,278,832
63526.44187,279,832
63526.44187,278,836
63526.44187,277,832
63526.44187,278,832
63526.44187,280,836
63526.44187,282,832
63526.44187,283,832
63526.44187,283,836
63526.44187,282,832
63526.44187,280,832
63526.44187,278,836
63526.44187,278,832
63526.44187,278,832
63526.45332,278,836
63526.45332,278,832
63526.45332,279,832
63526.45332,280,836
63526.45332,279,832
63526.45332,277,832
63526.45332,277,836
63526.45332,277,832
63526.45332,280,836
63526.45332,283,832
63526.45332,284,832
63526.45332,285,836
63526.45332,283,832
63526.45332,280,832
63526.45332,281,836
63526.45332,283,832
63526.46599,287,832
63526.46599,289,836
63526.46599,288,832
63526.46599,288,832
63526.46599,288,840
63526.46599,284,828
63526.46599,282,832
63526.46599,282,836
63526.46599,285,832
63526.46599,288,832
63526.46599,291,836
63526.46599,293,832
63526.46599,294,832
63526.46599,293,836
63526.46599,294,832
63526.46599,296,832
63526.4823,298,836
63526.4823,300,832
63526.4823,301,832
63526.4823,303,836
63526.4823,302,832
63526.4823,299,832
63526.4823,296,836
63526.4823,295,832
63526.4823,296,832
63526.4823,297,836
63526.4823,298,832
63526.4823,297,836
63526.4823,297,832
63526.4823,296,832
63526.4823,296,836
63526.4823,298,832
63526.49497,303,832
63526.49497,307,836
63526.49497,309,832
63526.49497,310,832
63526.49497,311,836
63526.49497,310,832
63526.49497,308,832
63526.49497,307,836
63526.49497,309,832
63526.49497,311,832
63526.49497,316,836
63526.49497,319,832
63526.49497,319,832
63526.49497,317,836
63526.49497,316,832
63526.49497,316,832
63526.50765,319,836
63526.50765,322,832
63526.50765,326,832
63526.50765,331,836
63526.50765,333,832
63526.50765,333,832
63526.50765,332,836
63526.50765,332,832
63526.50765,334,832
63526.50765,336,836
63526.50765,338,832
63526.50765,341,836
63526.50765,343,832
63526.50765,343,832
63526.50765,341,836
63526.50765,339,832
63526.51906,342,832
63526.51906,344,836
63526.51906,346,832
63526.51906,348,832
63526.51906,349,836
63526.51906,349,832
63526.51906,351,832
63526.51906,354,836
63526.51906,356,832
63526.51906,359,832
63526.51906,361,836
63526.51906,364,832
63526.51906,366,832
63526.51906,365,836
63526.51906,364,832
63526.51906,364,832
63526.53551,364,836
63526.53551,368,832
63526.53551,371,832
63526.53551,372,836
63526.53551,373,832
63526.53551,372,832
63526.53551,371,836
63526.53551,370,832
63526.53551,367,832
63526.53551,370,836
63526.53551,372,832
63526.53551,375,836
63526.53551,379,832
63526.53551,380,832
63526.53551,379,836
63526.53551,378,832
63526.54814,377,832
63526.54814,380,836
63526.54814,383,832
63526.54814,386,832
63526.54814,389,836
63526.54814,390,832
63526.54814,389,832
63526.54814,388,836
63526.54814,385,832
63526.54814,383,832
63526.54814,384,836
63526.54814,384,832
63526.54814,386,832
63526.54814,388,836
63526.54814,388,832
63526.54814,387,832
63526.56091,386,836
63526.56091,387,832
63526.56091,391,832
63526.56091,394,836
63526.56091,397,832
63526.56091,400,832
63526.56091,397,836
63526.56091,396,832
63526.56091,394,832
63526.56091,393,836
63526.56091,393,832
63526.56091,393,836
63526.56091,394,832
63526.56091,395,832
63526.56091,393,836
63526.56091,391,832
63526.57231,391,832
63526.57231,388,836
63526.57231,391,832
63526.57231,394,832
63526.57231,396,836
63526.57231,398,832
63526.57231,398,832
63526.57231,396,836
63526.57231,395,832
63526.57231,394,832
63526.57231,395,836
63526.57231,397,832
63526.57231,397,832
63526.57231,399,836
63526.57231,399,832
63526.57231,397,832
63526.58846,394,836
63526.58846,390,832
63526.58846,390,832
63526.58846,390,836
63526.58846,390,832
63526.58846,391,832
63526.58846,394,836
63526.58846,394,832
63526.58846,395,836
63526.58846,395,832
63526.58846,393,832
63526.58846,395,836
63526.58846,397,832
63526.58846,400,832
63526.58846,403,836
63526.58846,399,832
63526.60113,395,832
63526.60113,391,836
63526.60113,389,832
63526.60113,393,832
63526.60113,394,836
63526.60113,395,832
63526.60113,396,832
63526.60113,393,836
63526.60113,393,832
63526.60113,395,832
63526.60113,394,836
63526.60113,396,832
63526.60113,397,832
63526.60113,399,836
63526.60113,403,832
63526.60113,403,832
63526.61371,401,836
63526.61371,399,832
63526.61371,395,832
63526.61371,397,836
63526.61371,398,832
63526.61371,399,832
63526.61371,402,836
63526.61371,403,832
63526.61371,402,836
63526.61371,399,832
63526.61371,398,832
63526.61371,398,836
63526.61371,402,832
63526.61371,404,832
63526.61371,407,836
63526.61371,410,832
63526.62639,409,836
63526.62639,408,832
63526.62639,407,832
63526.62639,409,832
63526.62639,413,836
63526.62639,416,832
63526.62639,416,832
63526.62639,418,836
63526.62639,418,832
63526.62639,421,832
63526.62639,423,836
63526.62639,423,832
63526.62639,426,832
63526.62639,426,836
63526.62639,427,832
63526.62639,430,832
63526.6428,430,836
63526.6428,431,832
63526.6428,433,832
63526.6428,434,836
63526.6428,439,832
63526.6428,443,832
63526.6428,449,836
63526.6428,453,832
63526.6428,455,832
63526.6428,458,836
63526.6428,461,832
63526.6428,464,836
63526.6428,470,832
63526.6428,473,832
63526.6428,475,836
63526.6428,480,832
63526.65419,482,832
63526.65419,481,836
63526.65419,486,832
63526.65419,487,832
63526.65419,493,836
63526.65419,500,832
63526.65419,504,832
63526.65419,509,836
63526.65419,515,832
63526.65419,519,832
63526.65419,525,836
63526.65419,529,832
63526.65419,531,832
63526.65419,536,836
63526.65419,542,832
63526.65419,546,832
63526.66691,552,836
63526.66691,555,832
63526.66691,556,832
63526.66691,559,836
63526.66691,562,832
63526.66691,566,832
63526.66691,572,836
63526.66691,576,832
63526.66691,580,832
63526.66691,583,836
63526.66691,583,832
63526.66691,589,836
63526.66691,596,832
63526.66691,601,832
63526.66691,606,836
63526.66691,614,832
63526.6834,614,832
63526.6834,617,836
63526.6834,620,832
63526.6834,622,832
63526.6834,626,836
63526.6834,630,832
63526.6834,632,832
63526.6834,637,836
63526.6834,642,832
63526.6834,645,832
63526.6834,647,836
63526.6834,648,832
63526.6834,653,832
63526.6834,655,836
63526.6834,660,832
63526.6834,665,832
63526.6981,670,836
63526.6981,672,832
63526.6981,674,832
63526.6981,676,836
63526.6981,677,832
63526.6981,679,832
63526.6981,681,836
63526.6981,682,832
63526.6981,686,832
63526.6981,686,836
63526.6981,684,832
63526.6981,688,836
63526.6981,687,832
63526.6981,689,832
63526.6981,692,836
63526.6981,695,832
63526.70741,697,832
63526.70741,699,836
63526.70741,699,832
63526.70741,701,832
63526.70741,703,836
63526.70741,704,832
63526.70741,705,832
63526.70741,705,836
63526.70741,709,832
63526.70741,710,832
63526.70741,711,836
63526.70741,712,832
63526.70741,714,832
63526.70741,714,836
63526.70741,717,832
63526.70741,718,832
63526.71998,718,836
63526.71998,719,832
63526.71998,717,832
63526.71998,715,836
63526.71998,713,832
63526.71998,713,832
63526.71998,714,836
63526.71998,714,832
63526.71998,715,836
63526.71998,715,832
63526.71998,713,832
63526.71998,713,836
63526.71998,713,832
63526.71998,712,832
63526.71998,712,836
63526.71998,710,832
63526.73642,712,832
63526.73642,710,836
63526.73642,710,832
63526.73642,705,832
63526.73642,704,836
63526.73642,703,832
63526.73642,703,832
63526.73642,704,836
63526.73642,703,832
63526.73642,701,832
63526.73642,699,836
63526.73642,700,832
63526.73642,701,832
63526.73642,704,836
63526.73642,702,832
63526.73642,703,832
63526.74912,702,836
63526.74912,701,832
63526.74912,700,832
63526.74912,697,836
63526.74912,694,832
63526.74912,693,832
63526.74912,693,836
63526.74912,692,832
63526.74912,692,836
63526.74912,689,832
63526.74912,686,832
63526.74912,685,836
63526.74912,685,832
63526.74912,686,832
63526.74912,685,836
63526.74912,685,832
63526.76053,685,832
63526.76053,686,836
63526.76053,684,832
63526.76053,684,832
63526.76053,680,836
63526.76053,678,832
63526.76053,679,832
63526.76053,678,836
63526.76053,679,832
63526.76053,678,832
63526.76053,676,836
63526.76053,674,832
63526.76053,673,832
63526.76053,670,836
63526.76053,672,832
63526.76053,670,832
63526.77706,671,836
63526.77706,672,832
63526.77706,672,832
63526.77706,674,836
63526.77706,673,832
63526.77706,675,832
63526.77706,676,836
63526.77706,677,832
63526.77706,677,832
63526.77706,678,836
63526.77706,675,832
63526.77706,673,836
63526.77706,671,832
63526.77706,669,832
63526.77706,671,836
63526.77706,669,832
63526.78969,669,832
63526.78969,668,836
63526.78969,667,832
63526.78969,665,832
63526.78969,664,836
63526.78969,662,832
63526.78969,663,832
63526.78969,664,836
63526.78969,664,832
63526.78969,666,832
63526.78969,665,836
63526.78969,664,832
63526.78969,663,832
63526.78969,665,836
63526.78969,665,832
63526.78969,666,832
63526.80389,664,836
63526.80389,663,832
63526.80389,662,832
63526.80389,659,836
63526.80389,657,832
63526.80389,655,832
63526.80389,655,836
63526.80389,654,832
63526.80389,654,836
63526.80389,655,832
63526.80389,658,832
63526.80389,658,836
63526.80389,657,832
63526.80389,655,832
63526.80389,656,836
63526.80389,658,832
63526.81474,659,832
63526.81474,658,836
63526.81474,659,832
63526.81474,658,832
63526.81474,656,836
63526.81474,655,832
63526.81474,652,832
63526.81474,652,840
63526.81474,652,828
63526.81474,653,832
63526.81474,654,836
63526.81474,653,832
63526.81474,650,832
63526.81474,649,836
63526.81474,652,832
63526.81474,653,832
63526.83115,658,836
63526.83115,658,832
63526.83115,659,832
63526.83115,658,836
63526.83115,656,832
63526.83115,655,832
63526.83115,652,836
63526.83115,650,832
63526.83115,649,832
63526.83115,649,836
63526.83115,649,832
63526.83115,649,836
63526.83115,647,832
63526.83115,646,832
63526.83115,646,836
63526.83115,646,832
63526.84267,649,832
63526.84267,650,836
63526.84267,650,832
63526.84267,649,832
63526.84267,647,836
63526.84267,647,832
63526.84267,649,832
63526.84267,647,836
63526.84267,646,832
63526.84267,645,832
63526.84267,643,836
63526.84267,642,832
63526.84267,641,832
63526.84267,639,836
63526.84267,637,832
63526.84267,637,832
63526.85536,637,836
63526.85536,639,832
63526.85536,636,832
63526.85536,635,836
63526.85536,632,832
63526.85536,632,832
63526.85536,633,836
63526.85536,634,832
63526.85536,635,832
63526.85536,636,836
63526.85536,637,832
63526.85536,637,836
63526.85536,637,832
63526.85536,635,832
63526.85536,636,836
63526.85536,636,832
63526.86792,636,832
63526.86792,637,836
63526.86792,637,832
63526.86792,637,832
63526.86792,634,836
63526.86792,632,832
63526.86792,631,832
63526.86792,632,836
63526.86792,629,832
63526.86792,630,832
63526.86792,630,836
63526.86792,631,832
63526.86792,632,832
63526.86792,633,836
63526.86792,635,832
63526.86792,637,832
63526.88449,639,836
63526.88449,640,832
63526.88449,641,832
63526.88449,639,836
63526.88449,636,832
63526.88449,636,832
63526.88449,635,836
63526.88449,634,832
63526.88449,635,832
63526.88449,635,836
63526.88449,632,832
63526.88449,631,836
63526.88449,630,832
63526.88449,630,832
63526.88449,627,836
63526.88449,627,832
63526.89582,629,832
63526.89582,632,836
63526.89582,633,832
63526.89582,632,832
63526.89582,630,836
63526.89582,630,832
63526.89582,630,832
63526.89582,631,836
63526.89582,632,832
63526.89582,630,832
63526.89582,629,836
63526.89582,624,832
63526.89582,620,832
63526.89582,619,836
63526.89582,619,832
63526.89582,616,832
63526.91174,617,836
63526.91174,619,832
63526.91174,621,832
63526.91174,624,836
63526.91174,623,832
63526.91174,625,832
63526.91174,626,836
63526.91174,626,832
63526.91174,626,836
63526.91174,627,832
63526.91174,625,832
63526.91174,623,836
63526.91174,622,832
63526.91174,622,832
63526.91174,624,836
63526.91174,623,832
63526.92105,623,832
63526.92105,625,836
63526.92105,625,832
63526.92105,625,832
63526.92105,624,836
63526.92105,621,832
63526.92105,620,832
63526.92105,622,836
63526.92105,622,832
63526.92105,623,832
63526.92105,623,836
63526.92105,621,832
63526.92105,621,832
63526.92105,620,836
63526.92105,620,832
63526.92105,621,832
63526.9375,620,836
63526.9375,619,832
63526.9375,619,832
63526.9375,620,836
63526.9375,619,832
63526.9375,616,832
63526.9375,614,836
63526.9375,615,832
63526.9375,617,832
63526.9375,619,836
63526.9375,621,832
63526.9375,623,836
63526.9375,623,832
63526.9375,624,832
63526.9375,624,836
63526.9375,626,832
63526.94893,626,832
63526.94893,627,836
63526.94893,628,832
63526.94893,628,832
63526.94893,627,836
63526.94893,626,832
63526.94893,622,832
63526.94893,620,836
63526.94893,621,832
63526.94893,620,832
63526.94893,622,836
63526.94893,623,832
63526.94893,618,832
63526.94893,615,836
63526.94893,615,832
63526.94893,615,832
63526.9616,618,836
63526.9616,618,832
63526.9616,618,832
63526.9616,619,836
63526.9616,619,832
63526.9616,620,832
63526.9616,618,836
63526.9616,615,832
63526.9616,614,836
63526.9616,614,832
63526.9616,614,832
63526.9616,614,836
63526.9616,611,832
63526.9616,608,832
63526.9616,604,836
63526.9616,601,832
63526.97429,601,832
63526.97429,601,836
63526.97429,602,832
63526.97429,603,844
63526.97429,604,824
63526.97429,604,832
63526.97429,604,832
63526.97429,602,836
63526.97429,603,832
63526.97429,606,832
63526.97429,607,836
63526.97429,608,832
63526.97429,609,832
63526.97429,608,836
63526.97429,607,832
63526.97429,606,832
63526.98573,603,836
63526.98573,603,832
63526.98573,602,832
63526.98573,604,836
63526.98573,605,832
63526.98573,606,832
63526.98573,604,836
63526.98573,603,832
63526.98573,602,832
63526.98573,603,836
63526.98573,605,832
63526.98573,607,836
63526.98573,608,832
63526.98573,606,832
63526.98573,603,836
63526.98573,600,832
63527.00226,598,832
63527.00226,597,836
63527.00226,595,832
63527.00226,595,832
63527.00226,594,836
63527.00226,592,832
63527.00226,591,832
63527.00226,589,836
63527.00226,587,832
63527.00226,587,832
63527.00226,590,836
63527.00226,592,832
63527.00226,595,832
63527.00226,595,836
63527.00226,594,832
63527.00226,592,832
63527.01798,591,836
63527.01798,589,832
63527.01798,587,832
63527.01798,588,836
63527.01798,587,832
63527.01798,589,832
63527.01798,590,836
63527.01798,587,832
63527.01798,586,832
63527.01798,586,836
63527.01798,587,832
63527.01798,589,836
63527.01798,591,832
63527.01798,593,832
63527.01798,592,836
63527.01798,592,832
63527.02749,593,832
63527.02749,595,836
63527.02749,596,832
63527.02749,597,832
63527.02749,599,836
63527.02749,600,832
63527.02749,600,832
63527.02749,598,836
63527.02749,596,832
63527.02749,594,832
63527.02749,593,836
63527.02749,594,832
63527.02749,594,832
63527.02749,593,836
63527.02749,591,832
63527.02749,587,832
63527.04007,584,836
63527.04007,585,832
63527.04007,587,832
63527.04007,589,836
63527.04007,590,832
63527.04007,591,832
63527.04007,592,836
63527.04007,591,832
63527.04007,587,836
63527.04007,585,832
63527.04007,585,832
63527.04007,585,836
63527.04007,585,832
63527.04007,584,832
63527.04007,582,836
63527.04007,579,832
63527.05529,577,832
63527.05529,575,836
63527.05529,576,832
63527.05529,575,832
63527.05529,575,836
63527.05529,576,832
63527.05529,578,832
63527.05529,578,836
63527.05529,578,832
63527.05529,576,832
63527.05529,577,836
63527.05529,580,832
63527.05529,583,832
63527.05529,583,836
63527.05529,581,832
63527.05529,579,832
63527.06799,577,836
63527.06799,577,832
63527.06799,577,832
63527.06799,577,836
63527.06799,577,832
63527.06799,578,832
63527.06799,576,836
63527.06799,575,832
63527.06799,572,836
63527.06799,571,832
63527.06799,571,832
63527.06799,574,836
63527.06799,576,832
63527.06799,578,832
63527.06799,577,836
63527.06799,575,832
63527.08088,573,832
63527.08088,573,836
63527.08088,573,832
63527.08088,573,832
63527.08088,573,836
63527.08088,573,832
63527.08088,572,832
63527.08088,572,836
63527.08088,571,832
63527.08088,569,832
63527.08088,570,836
63527.08088,572,832
63527.08088,572,832
63527.08088,573,836
63527.08088,574,832
63527.08088,574,832
63527.09242,574,836
63527.09242,574,832
63527.09242,577,832
63527.09242,578,836
63527.09242,577,832
63527.09242,578,832
63527.09242,577,836
63527.09242,577,832
63527.09242,577,836
63527.09242,574,832
63527.09242,571,832
63527.09242,570,836
63527.09242,571,832
63527.09242,572,832
63527.09242,571,836
63527.09242,569,832
63527.10933,569,832
63527.10933,568,836
63527.10933,569,832
63527.10933,571,832
63527.10933,570,836
63527.10933,571,832
63527.10933,572,832
63527.10933,570,836
63527.10933,571,832
63527.10933,571,832
63527.10933,570,836
63527.10933,572,832
63527.10933,571,832
63527.10933,572,836
63527.10933,572,832
63527.10933,568,832
63527.1243,566,836
63527.1243,565,832
63527.1243,565,832
63527.1243,566,836
63527.1243,566,832
63527.1243,566,832
63527.1243,567,836
63527.1243,566,832
63527.1243,567,836
63527.1243,570,832
63527.1243,571,832
63527.1243,572,836
63527.1243,571,832
63527.1243,569,832
63527.1243,569,836
63527.1243,568,832
63527.13341,568,832
63527.13341,568,836
63527.13341,567,832
63527.13341,568,832
63527.13341,570,836
63527.13341,569,832
63527.13341,570,832
63527.13341,569,836
63527.13341,568,832
63527.13341,568,832
63527.13341,570,836
63527.13341,573,832
63527.13341,575,832
63527.13341,576,836
63527.13341,578,832
63527.13341,578,832
63527.14977,576,836
63527.14977,575,832
63527.14977,574,832
63527.14977,574,836
63527.14977,575,832
63527.14977,573,832
63527.14977,572,836
63527.14977,570,832
63527.14977,567,832
63527.14977,566,836
63527.14977,566,832
63527.14977,569,836
63527.14977,571,832
63527.14977,572,832
63527.14977,574,836
63527.14977,576,832
63527.1624,576,832
63527.1624,575,836
63527.1624,573,832
63527.1624,573,832
63527.1624,573,836
63527.1624,572,832
63527.1624,571,832
63527.1624,570,836
63527.1624,567,832
63527.1624,564,832
63527.1624,562,848
63527.1624,562,820
63527.1624,564,832
63527.1624,563,836
63527.1624,563,832
63527.1624,563,832
63527.17514,561,836
63527.17514,559,832
63527.17514,557,832
63527.17514,554,836
63527.17514,554,832
63527.17514,553,832
63527.17514,553,836
63527.17514,553,832
63527.17514,552,836
63527.17514,552,832
63527.17514,552,832
63527.17514,552,836
63527.17514,554,832
63527.17514,555,832
63527.17514,556,836
63527.17514,557,832
63527.18661,556,832
63527.18661,555,836
63527.18661,555,832
63527.18661,555,832
63527.18661,557,836
63527.18661,557,832
63527.18661,558,832
63527.18661,560,836
63527.18661,561,832
63527.18661,561,832
63527.18661,558,836
63527.18661,557,832
63527.18661,558,832
63527.18661,560,836
63527.18661,559,832
63527.18661,560,832
63527.20322,561,836
63527.20322,561,832
63527.20322,561,832
63527.20322,560,836
63527.20322,560,832
63527.20322,559,832
63527.20322,559,836
63527.20322,561,832
63527.20322,560,836
63527.20322,556,832
63527.20322,555,832
63527.20322,555,836
63527.20322,556,832
63527.20322,558,832
63527.20322,559,836
63527.20322,559,832
63527.21579,558,832
63527.21579,558,836
63527.21579,558,832
63527.21579,558,832
63527.21579,557,836
63527.21579,558,832
63527.21579,556,832
63527.21579,555,836
63527.21579,553,832
63527.21579,552,832
63527.21579,550,836
63527.21579,548,832
63527.21579,547,832
63527.21579,550,836
63527.21579,551,832
63527.21579,552,832
63527.2318,555,836
63527.2318,554,832
63527.2318,554,832
63527.2318,552,836
63527.2318,551,832
63527.2318,554,832
63527.2318,553,836
63527.2318,552,832
63527.2318,553,836
63527.2318,552,832
63527.2318,551,832
63527.2318,549,836
63527.2318,547,832
63527.2318,548,832
63527.2318,548,836
63527.2318,548,832
63527.24478,550,832
63527.24478,549,836
63527.24478,548,832
63527.24478,551,832
63527.24478,552,836
63527.24478,553,832
63527.24478,553,832
63527.24478,552,836
63527.24478,555,832
63527.24478,554,832
63527.24478,553,836
63527.24478,552,832
63527.24478,551,832
63527.24478,552,836
63527.24478,553,832
63527.24478,551,832
63527.25613,552,836
63527.25613,551,832
63527.25613,549,832
63527.25613,549,836
63527.25613,547,832
63527.25613,547,832
63527.25613,550,836
63527.25613,551,832
63527.25613,554,832
63527.25613,555,836
63527.25613,554,832
63527.25613,555,836
63527.25613,554,832
63527.25613,555,832
63527.25613,557,836
63527.25613,558,832
63527.2687,559,832
63527.2687,562,836
63527.2687,562,832
63527.2687,562,832
63527.2687,561,836
63527.2687,561,832
63527.2687,564,832
63527.2687,564,836
63527.2687,566,832
63527.2687,567,832
63527.2687,569,836
63527.2687,569,832
63527.2687,568,832
63527.2687,566,836
63527.2687,567,832
63527.2687,571,832
63527.28137,573,836
63527.28137,575,832
63527.28137,575,832
63527.28137,576,836
63527.28137,576,832
63527.28137,577,832
63527.28137,579,836
63527.28137,582,832
63527.28137,586,836
63527.28137,591,832
63527.28137,594,832
63527.28137,595,836
63527.28137,598,832
63527.28137,600,832
63527.28137,606,836
63527.28137,613,832
63527.29794,616,832
63527.29794,621,836
63527.29794,623,832
63527.29794,622,832
63527.29794,623,836
63527.29794,627,832
63527.29794,631,832
63527.29794,638,836
63527.29794,643,832
63527.29794,648,832
63527.29794,652,836
63527.29794,655,832
63527.29794,658,832
63527.29794,660,836
63527.29794,664,832
63527.29794,670,832
63527.30943,676,836
63527.30943,682,832
63527.30943,689,832
63527.30943,693,836
63527.30943,696,832
63527.30943,699,832
63527.30943,702,836
63527.30943,708,832
63527.30943,712,836
63527.30943,717,832
63527.30943,722,832
63527.30943,725,836
63527.30943,727,832
63527.30943,729,832
63527.30943,729,836
63527.30943,732,832
63527.32219,735,832
63527.32219,737,836
63527.32219,740,832
63527.32219,739,832
63527.32219,739,836
63527.32219,740,832
63527.32219,741,844
63527.32219,745,824
63527.32219,748,832
63527.32219,750,832
63527.32219,752,836
63527.32219,752,832
63527.32219,751,832
63527.32219,752,836
63527.32219,750,832
63527.32219,750,832
63527.33828,751,836
63527.33828,752,832
63527.33828,752,832
63527.33828,751,836
63527.33828,747,832
63527.33828,744,832
63527.33828,740,836
63527.33828,739,832
63527.33828,740,832
63527.33828,739,836
63527.33828,738,832
63527.33828,737,836
63527.33828,736,832
63527.33828,734,832
63527.33828,732,836
63527.33828,730,832
63527.35028,729,832
63527.35028,729,836
63527.35028,730,832
63527.35028,730,832
63527.35028,726,836
63527.35028,721,832
63527.35028,717,832
63527.35028,712,836
63527.35028,711,832
63527.35028,707,832
63527.35028,704,836
63527.35028,700,832
63527.35028,696,832
63527.35028,691,836
63527.35028,687,832
63527.35028,684,832
63527.36309,683,836
63527.36309,684,832
63527.36309,684,832
63527.36309,684,836
63527.36309,681,832
63527.36309,677,832
63527.36309,673,836
63527.36309,670,832
63527.36309,670,832
63527.36309,670,836
63527.36309,669,832
63527.36309,667,836
63527.36309,666,832
63527.36309,663,832
63527.36309,661,836
63527.36309,656,832
63527.37465,655,832
63527.37465,655,836
63527.37465,656,832
63527.37465,658,832
63527.37465,658,836
63527.37465,656,832
63527.37465,651,832
63527.37465,648,836
63527.37465,646,832
63527.37465,646,832
63527.37465,644,836
63527.37465,641,832
63527.37465,638,832
63527.37465,633,836
63527.37465,629,832
63527.37465,624,832
63527.38733,621,836
63527.38733,619,832
63527.38733,618,832
63527.38733,619,836
63527.38733,619,832
63527.38733,617,832
63527.38733,614,836
63527.38733,612,832
63527.38733,610,836
